date,open,high,low,close,volume,daily_return,ma5,ma20,volatility20,target
2025-08-01,-0.9774521755294924,-0.9587329941164843,-1.2369602045063783,-1.270916148687031,2.5856842886973754,-2.032142791020753,-1.027437692617659,-0.8710994027715993,-1.2592720517036502,0.0047815093656615
2025-08-04,-1.1985581980612234,-1.1558047846784427,-1.2306739963593736,-1.237333642233427,1.156711856425376,0.23125549158439856,-1.1021768729767438,-0.8830012975138327,-1.395965910007444,-0.0021168961182062
2025-08-05,-1.237147725338573,-1.2436233138252166,-1.213909774606641,-1.2522212844588467,-0.351639270354115,-0.28742454765079745,-1.160501417498884,-0.8957868697971157,-1.3988709415956184,0.0496534461837829
2025-08-06,-1.1596207587890692,-0.8964995669327241,-1.0941160980736913,-0.8945840436497817,2.7829664142854846,3.605104419979575,-1.1311644600379487,-0.8919818426813846,0.1190691626842101,0.031298640572292
2025-08-07,-0.6989839245007629,-0.7073802432856277,-0.7102883200297379,-0.6598530431077948,1.893267201316712,2.2250360379474987,-1.0441318889182787,-0.8782405285768364,0.5280280563200783,0.0414853573920177
2025-08-08,-0.6311920853834445,-0.3564542980753538,-0.6170380315355461,-0.33718342751576014,3.0446822094544754,2.990958930141826,-0.8557473710819825,-0.8454380605536554,1.1052757505347073,-0.0083723764726163
2025-08-11,-0.37571529181076885,-0.3972335245429097,-0.4156916410231075,-0.40338563981349923,0.5084671364916376,-0.7577640780318524,-0.6874948414508567,-0.811503457444227,1.0635262389467672,0.0108137583713643
2025-08-12,-0.3725830369236117,-0.3543129433029939,-0.3349224195049805,-0.31777427863069097,0.20733000071088484,0.6848106150504355,-0.4989662136699971,-0.773993240584508,1.0770045928448388,0.0158974373616645
2025-08-13,-0.2660802845450361,-0.20893701063409606,-0.21744061404397938,-0.19022306855481047,0.9018229213549118,1.0670442811221614,-0.3568584137960428,-0.731732715286527,1.1227030917951661,-0.0023600096138849
2025-08-14,-0.16201536286257695,-0.20478389568082916,-0.2027552100900836,-0.20928673257616331,0.026552211420926324,-0.305703861293946,-0.26595475877974667,-0.6902126773780225,1.1314819072480495,-0.0051252692600259
2025-08-15,-0.16410374593525456,-0.23385908560869226,-0.2555526657746853,-0.2505329623180013,0.22743049885965108,-0.5136192969855812,-0.24847266166945747,-0.6529328950933797,1.1699905802565909,-0.0030270989818985
2025-08-18,-0.2441538954612763,-0.2740101818185884,-0.22862919668997866,-0.274794795837908,-0.6770919178348298,-0.35586124047147194,-0.2225289161079683,-0.619261156865139,1.1900543647323087,-0.0014302917858312
2025-08-19,-0.25877181340427424,-0.2826635682976398,-0.25520236605502766,-0.2862328882737677,-0.5832213732680824,-0.23579986961641033,-0.21616530746541926,-0.5896475953421138,1.1913810901448,-0.0199319181695404
2025-08-20,-0.304017963570387,-0.36573528024393315,-0.38037673418093776,-0.4439382504041031,-0.4437945724121677,-1.62690746992477,-0.26735341635001975,-0.5677976559000795,1.3831750486592362,-0.0049233485062828
2025-08-21,-0.4331421682884314,-0.5024571474056216,-0.44995665041304533,-0.48241106331052414,-1.0111256507070543,-0.49843719951120197,-0.3224574029493239,-0.5472483235345027,1.3968075214536952,0.0126365578538073
2025-08-22,-0.4366230640898342,-0.41350162304921795,-0.3929640042464883,-0.38328234189243565,-0.4333715504630256,0.8218639832936355,-0.34924015062129854,-0.5217520860749849,1.4291465008009079,-0.0026378418247804
2025-08-25,-0.4258341692491147,-0.40623303959679374,-0.3642935335544966,-0.4040787290799731,-0.9934908136645367,-0.32659361942502124,-0.3753237298678686,-0.4976456597339223,1.4391322216446758,0.0094202286822618
2025-08-26,-0.4122598649042481,-0.399655879320815,-0.41813860886989307,-0.3295583858150282,0.1561114950038104,0.5800333537674631,-0.38406483187625806,-0.4646444146344816,1.3506191646047356,0.0051327198404097
2025-08-27,-0.351699717971614,-0.3508515493423546,-0.29331431212972586,-0.28865870070642513,-0.9800222616928543,0.2576624436326963,-0.3527365272807615,-0.42550942563850414,1.2663849473228341,0.0089407491840595
2025-08-28,-0.2747814183198162,-0.26397193705296745,-0.25555217181122136,-0.2169117742768972,-0.6479279223389836,0.5439820596645532,-0.2991709250303236,-0.37996844377622574,1.213214374475927,-0.001807634315458
2025-08-29,-0.2159623893843027,-0.2650104848966765,-0.1845737623284286,-0.23146929829664847,-0.5824514632783843,-0.26417164893985523,-0.26854200267320794,-0.3258264755290575,0.8469063706180486,-0.0104794348817349
2025-09-02,-0.3294248349185032,-0.35258178842088145,-0.33841873308381804,-0.3153474064285119,-0.35551318454278635,-0.916190418853404,-0.250640083788215,-0.27780271223175435,0.9621487515891586,0.0373823332188683
2025-09-03,-0.052380541210280296,-0.07567591543081198,-0.08002857095284768,-0.01206839375493578,0.7336755541744326,2.682459126224979,-0.18658513774641286,-0.21320651050685688,1.2804656846414924,0.0054782666260822
2025-09-04,-0.009223613643987966,-0.0393327935903809,0.0031875840631476688,0.03333637158574628,-0.18624018946597623,0.2836435519872781,-0.12162127275158433,-0.1648736518919949,0.5521011134546352,-0.0003754133089812
2025-09-05,0.04472340516107544,0.009818353776103551,0.06437595078799904,0.030216940001853678,0.17050101525430902,-0.15648524958712254,-0.0717620115012056,-0.12892977741701367,0.25611162842651053,-0.0075800451328291
2025-09-08,0.020360515453448268,-0.030679422362462357,-0.010798614242252489,-0.03251823630923534,-0.11557902009500429,-0.6981899559584012,-0.03162279496126734,-0.1130605936274556,-0.4444016751059952,-0.0149506219450665
2025-09-09,-0.05969008071558618,-0.07809944956864061,-0.11499376968727484,-0.15486968723228106,0.7281253802613551,-1.2523717997333934,0.0007542622723345055,-0.10011607144384153,-0.3452221624461733,-0.0327912710458059
2025-09-10,-0.22709957079299095,-0.2982394340312273,-0.37408318597901224,-0.41690300004877945,1.5626931905500934,-2.593781578731294,-0.08092282837781209,-0.10527941778077478,0.16892975427958942,0.0141852768091865
2025-09-11,-0.4119116027389494,-0.3664275881409885,-0.3496079262265926,-0.30460293314388637,-0.05666141449094789,0.9383096764931599,-0.14910350956842847,-0.11123715481598025,0.1430152613476801,0.0174104969572098
2025-09-12,-0.3304692773747872,-0.2258980819569215,-0.266741034546889,-0.1645745266171958,0.21697823982229264,1.180808804274346,-0.18840351018490298,-0.10890821723308937,0.28821615804195894,0.0111732497989295
2025-09-15,-0.05969008644283086,-0.0985211398271317,-0.05660254325571947,-0.07341792141783642,-0.4225684463670705,0.7118401986535281,-0.19665519429550674,-0.09968277495394734,0.3235657804379045,0.0061072481261459
2025-09-16,-0.053425111106077075,0.006357352062438662,-0.011497176333813421,-0.02315994155755752,0.58716363227408,0.3309356617210685,-0.170082197151153,-0.08657579763691443,0.3254234279374857,0.0035210139688395
2025-09-17,0.008875162829610313,-0.03240945407981096,0.03780271125927866,0.005955106481946988,-0.2369860289135524,0.13648086527280356,-0.08476878924997683,-0.07135651718180731,0.32256216546133304,-0.0046553926694393
2025-09-18,0.04367949068923394,0.005664584974075335,4.040335013409298e-05,-0.03251823630923534,-0.34703442896003406,-0.478290030097588,-0.029874553178293514,-0.049926764105922554,0.11299933143080444,0.0315305839144645
2025-09-19,0.08753303173700465,0.18219233623632894,0.12451572843111255,0.23159434430668557,5.4756145277501025,2.242475485672007,0.0500541887823896,-0.012736158263016465,0.44738405008926735,0.0421929003025901
2025-09-22,0.3336013922961548,0.5400936753623475,0.40108731053644736,0.5983016225578255,2.6384523600799183,3.04415794627309,0.18557644214664923,0.03839188913568934,0.9996327848894092,-0.0064641058135487
2025-09-23,0.5974199916262711,0.5643224623599705,0.5919957700382291,0.5411122201480478,0.43386870590752546,-0.6142842691642503,0.29942073259628915,0.08762432304166043,1.0306398871082887,-0.0083672584920246
2025-09-24,0.5744487032270742,0.5089414281853363,0.5031845898192746,0.4676320406675731,-0.441855178893814,-0.7573792652834115,0.39256600283336535,0.12914781098272987,1.095611920705387,0.0179115923571242
2025-09-25,0.5044915265967289,0.5584383827477609,0.526611257498139,0.6256834175463851,0.1866642521899351,1.218485363342378,0.5253609648061075,0.1767734129217813,1.158584799652359,-0.0055042211276313
2025-09-26,0.5354676503054392,0.5733219317042108,0.5989883234335437,0.5768126759885746,-0.25802211388524304,-0.5421120798493131,0.5950102204095369,0.21811636755879268,1.1952012405811006,-0.0040401127374681
2025-09-29,0.551477748415763,0.4833276062697106,0.5720655499800593,0.5411122201480478,-0.5478883521585785,-0.4320281192833046,0.5834720170735787,0.2583580442008177,1.207956602220668,0.0007858061820065
2025-09-30,0.5619191817755596,0.5151716903963095,0.57556221454153,0.5480447024670683,-0.6659769514645666,-0.06917501933830787,0.5848706746438507,0.30332979829014367,1.1247014978393182,0.0032151674950933
2025-10-01,0.568183866945777,0.6145121741458289,0.6391980862089804,0.5764661313553376,-0.12949587408600463,0.11348475966932671,0.6068284118351189,0.3339849660449126,0.684640318009625,0.0065550962450013
2025-10-02,0.6217823299873013,0.5933972575497887,0.6119252575970174,0.6346956975495863,-0.4259453300560633,0.3646086431662083,0.6086466773671213,0.3653081429050326,0.6869623004155108,0.0034553030219053
2025-10-03,0.5553065743144636,0.630087717516284,0.6049328996369354,0.6655434687552755,-0.10797250431070754,0.13154016461180043,0.6265484893456276,0.39840057926522915,0.6803237974715993,-0.0051680260321868
2025-10-06,0.6708563941729927,0.6242030898152383,0.6433934855432494,0.6194445543785999,-0.32683647385054654,-0.5168341100773671,0.6423523684219706,0.43235955340469634,0.6596140853177609,-0.0008183005676312
2025-10-07,0.6297882677030079,0.5663994832522201,0.6566807324186527,0.6121671170806235,-0.9460926208177369,-0.1897852319135537,0.6552893362346865,0.4723124209206474,0.5123313508528827,0.0061414329738929
2025-10-08,0.6196951731219963,0.605166664947169,0.6804570948636173,0.6669307070577437,-0.7248117186520099,0.33350596557057804,0.67354094623887,0.528766380190746,-0.19244316561895622,-0.0157005285631472
2025-10-09,0.664592155868025,0.5871669930174459,0.5766108192038562,0.5275943300280064,-0.635877369145796,-1.3087560750559213,0.6519327932603055,0.5721132793430318,0.006864454363273158,-0.0351320102409498
2025-10-10,0.5647036315233517,0.5310940364748268,0.2570324416316902,0.22362275797271577,0.5178717332012421,-2.769778002892765,0.5627734244869625,0.5923334234013945,0.615313211852355,0.0096971889158483
2025-10-13,0.3711904787372091,0.2995313585747354,0.31157750633306736,0.3064612322048684,-0.6446046399783876,0.6008575493238387,0.49962771811764983,0.6121202985701218,0.6049808394846916,0.000444043533683
2025-10-14,0.27443375850340646,0.27045621153878585,0.2815075640677201,0.31027375305523486,-0.7744611672914715,-0.09487160447759875,0.43871945761612224,0.6294879557037998,0.599346588607064,0.0063165438978583
2025-10-15,0.37501924018092964,0.37325797180914144,0.378360736238844,0.3646907983991171,-0.8516665715748782,0.3466722749626959,0.37774128027205267,0.6481735252772819,0.6062594531489714,-0.0076088604385625
2025-10-16,0.3318616189099769,0.2770328707282672,0.2965433102148352,0.2991827351373734,-0.5649774302210568,-0.7003565325598095,0.33165827686427307,0.6654509295590614,0.627011036410885,0.0193705675023379
2025-10-17,0.3238558922932283,0.4272538983707828,0.371367236613448,0.4669384215163389,-0.10839156924180908,1.3281833634573754,0.38074823903373195,0.6777093644666841,0.3715054077051887,0.0386809749453044
2025-10-20,0.5977682142442182,0.8080003500523344,0.6636741870891236,0.8118107384497513,1.9058488949458308,2.7801019138511256,0.48270463502822425,0.6888304754390827,0.24410614541793638,0.0020188933418115
2025-10-21,0.806246567962857,0.8394974991463449,0.8804545952936149,0.8301797235503493,-0.22782994745378712,0.023538825610899792,0.5875978591288805,0.7038872179599892,0.21505902441779318,-0.0165767020589469
2025-10-22,0.8330464273861116,0.7550418606600563,0.6566805237143372,0.6804480672930249,-0.30972303154788783,-1.3746341543078575,0.6513032209579789,0.7149722277916283,0.3216735362557084,0.004362523603168
2025-10-23,0.7387258319535758,0.6778533572414717,0.7468898369987574,0.7196129096964002,-0.9071536921615452,0.1997526244019271,0.7361267833354247,0.719864760372346,0.19102623793442228,0.0124046405853105
2025-10-24,0.7822325369424188,0.7993472054433421,0.787799144020524,0.8319145662555751,-0.639205524354428,0.8044264960069651,0.8097622611220474,0.7331523261939568,0.2331526549457378,0.0225353166354688
2025-10-27,0.9106607285001099,0.9720663002190133,0.9790562790228728,1.0395297739586717,-0.3159164214017259,1.5661357726598508,0.8557055377512347,0.7591135452424452,0.408903528168071,0.0007065606505676
2025-10-28,1.0537066969382356,0.9987190058941897,1.101433083618614,1.0461151817596939,-0.4793225074431143,-0.07513336369079113,0.8992714279210684,0.7850566861202936,0.40904673410384806,0.0025988547161788
2025-10-29,1.0637999245760383,1.051330363766549,1.0650689590746343,1.070377545164361,-0.01387293588626513,0.06714519075067019,0.9779413459965604,0.8107831925533241,0.4089479686543345,0.006283446827328
2025-10-30,1.1581198894899936,1.145824858788697,1.1129716701833086,1.1292996707403231,0.9022127491977969,0.34418375933667605,1.06059737934876,0.8365457725268555,0.40803713253762464,-0.0038022623449224
2025-10-31,1.3321434214437018,1.2558955600470936,1.1367483507229055,1.093600274669317,1.695541646557321,-0.41414452991961564,1.1133935756117914,0.8588420909822708,0.425653242960196,-0.0048942150357827
2025-11-03,1.1034781143488193,1.0319475438682666,1.0350002085267094,1.0478479049258784,-0.05734361321599692,-0.49624670061150883,1.1150717936457395,0.8811564600080655,0.4238362631048332,0.0036729050702184
2025-11-04,1.0307353986950931,1.0540991657859466,1.0829015791887378,1.0821621822334573,-0.1021640694517186,0.14790131346288501,1.1223444281478006,0.9056372286825524,0.41964541920726783,0.000370296057114
2025-11-05,1.040480873892084,1.0613689558706347,1.0587759965741612,1.0856286883353472,-0.37463911308433967,-0.10041655890652564,1.1254214106585085,0.9274460713366726,0.41535841915980504,-0.0013707015250657
2025-11-06,1.0154225572611362,1.120210758289579,1.0923429484881533,1.0728033575970193,-0.00815708513996142,-0.23131937352725382,1.1140230410076313,0.9558445313903298,0.2682005692312041,-0.0048305274235891
2025-11-07,1.0818982438789126,1.0817905275132542,1.053181380856283,1.0277451368895751,-0.15320227978145862,-0.4914581312430333,1.1007364889822095,0.9977290859395153,-0.4758024383761239,0.0045384074346724
2025-11-10,1.061737781101011,1.1408190811079504,1.0863733860744078,1.0700723315424274,-0.49015972147532183,0.21297704747170448,1.1052203608626938,1.037503517771207,-0.49210742936318624,0.0213711059324486
2025-11-11,1.0913497727835804,1.2163480727524307,1.168269561630537,1.271991278072287,-0.2515899544776378,1.4786006379779748,1.1435191822278048,1.0875967762025196,-0.34660737368843314,-0.0064877918333629
2025-11-12,1.2721610074268088,1.210112406962348,1.234768527603715,1.210236388567755,-0.1448892010319325,-0.6160651829877832,1.1686593117260258,1.131638953517551,-0.27525605211758214,-0.0019032501358421
2025-11-13,1.2411545075982973,1.2437199170868565,1.248417558744569,1.1921959320185436,-0.0861811278934269,-0.27136084905056324,1.192747267578551,1.1781535897701723,-0.33510622601900936,-0.0019804359095259
2025-11-14,1.1345488926342364,1.218079989085294,1.1612704536084892,1.1734602666638172,-0.19199502299656845,-0.27716432352250253,1.2221459100825223,1.214954397133761,-0.43772862903023274,-0.0183382659850772
2025-11-17,1.0568606074381963,1.0285623756033038,1.025825875222007,1.001724615850229,-0.3095768461068059,-1.507083319329728,1.208356469941948,1.2248464961054901,-0.9869679978680009,-7.469497556412872e-05
2025-11-18,1.0976212114665214,1.0361851279989935,1.0114766732408236,1.0010315265837553,-0.27746477754914056,-0.13387472062644182,1.1536891963423046,1.2337457033052937,-0.9869405820367642,0.0041790134909905
2025-11-19,0.9422420619435231,1.0881545784017062,1.0177754583976475,1.0398879760566353,-0.5334257391875389,0.18595479352537572,1.119320685067652,1.2524679536250034,-1.2155453290222935,-0.0086385994690706
2025-11-20,1.1268847486361124,1.1997175536184654,1.0324756523801646,0.9597450256001343,-0.27033580087237813,-0.7777809579570969,1.0724227335089755,1.2649757844866814,-1.1425244685305962,0.0194894988223489
2025-11-21,0.9568743514870203,1.1269585584507713,1.0237254600383459,1.1415410684727991,0.3732309849467383,1.3371256185732656,1.0659829005411494,1.281103389515481,-0.9968506743600658,0.0161858258260115
2025-11-24,1.1293239131733825,1.254113508293957,1.2067689431578645,1.2952373225066964,0.6926461737107691,1.08872774701182,1.1252003280432572,1.2944225024348668,-1.1585773639412749,0.0037982021957636
2025-11-25,1.2815671844338332,1.3712200197954971,1.3590138687109177,1.331665840007877,-0.21719252019105822,0.157322203282398,1.191907196403195,1.309296062026705,-1.154838371540446,0.0020918259041709
2025-11-26,1.3404437093190937,1.3417697823970816,1.4073120583424528,1.351787683895551,-0.8741888751975685,0.029022507948008175,1.2548342790064586,1.3239539531828468,-1.1554723304885595,0.0046729521334146
2025-11-28,1.3508956423875407,1.3234068355664204,1.3849121616446207,1.3968904149228605,-1.5220730043766382,0.22309324748135734,1.343030206518372,1.3378920295446397,-1.165055797523169,0.0151262094613095
2025-12-01,1.3770245477372833,1.4765463322728931,1.3901630258308455,1.5443403874023283,-0.23310236902880896,1.0090568927972972,1.4242966693517012,1.361369859952372,-1.0613420633937152,0.0108556837967431
2025-12-02,1.5508668420277882,1.61443953098245,1.6173041684696294,1.6515445525674066,0.1119829831892099,0.6879629205116442,1.4961831570099393,1.3928147815616427,-1.056029864108617,-0.0071536336319996
2025-12-03,1.6623502913605968,1.6567092068829492,1.6407532689538349,1.5807689049035087,-0.3816755056484169,-0.6661287594256944,1.546440751831124,1.4187858539031375,-0.986398723922048,-0.0122157932793753
