date,open,high,low,close,volume,daily_return,ma5,ma20,volatility20,target,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7
2025-06-10,-1.3344899001479436,-1.2778516151352677,-1.2694411073580665,-1.2608769520183654,0.16086252183897334,0.32570845245283236,-1.2567544593149407,-1.1173071127313128,-0.28575319759523504,-0.0193803098241953,0.003546541101980829,-1.3682168288373953,-0.2491613135667376,-0.8635600525007588,-1.0078860541704018,0.49511737121606175,1.3619539183936547,-1.636406669131144
2025-06-11,-1.2336710835813023,-1.272665427265903,-1.3448793957881424,-1.3955529925812544,0.46869495082127877,-1.5854329235422566,-1.2849738163600963,-1.142824133187002,-0.224017657776381,0.0021106894117195,-1.1460805180400446,-0.6159460178029337,-0.6642998257638738,-0.9236540087667795,-0.9595281893271481,0.7309139348149707,0.06068383083726362,-0.09707299909508646
2025-06-12,-1.387332406707251,-1.439312098512896,-1.3815507056717857,-1.3810118949890715,-0.36384575468445673,0.030440824812434594,-1.2949624101660466,-1.1665017618806341,-0.20842665897292117,-0.0139013814092165,-1.2671577638709508,1.1539441239248396,-2.4382546352058005,0.9671670314837308,1.305732947046182,-0.22782229077902713,1.6014012946713982,-0.13756515299622515
2025-06-13,-1.3647351909325074,-1.4154558277942637,-1.4395265640840145,-1.476219999065693,0.0036985541317836146,-1.1734810874413248,-1.347140045494919,-1.19355161800479,-0.15081894167338444,0.0099780321319714,-0.8657345404525084,-0.4612390173450982,-0.9110330433288459,-0.8145458732297929,-0.8030182026663837,0.4683491161871832,-0.13962281941919918,-0.5549537378904642
2025-06-16,-1.4492142544515847,-1.473540067916848,-1.4094910266878866,-1.4080164120282956,-0.40691685847523124,0.6219737001065552,-1.3683045365521653,-1.2167062769620978,-0.06137398321807473,-0.0141098119637435,0.8238529757698959,1.9476319452931745,-0.792826047740961,0.5282322877758246,0.3305341933835129,0.6733650500373592,0.4874788102182533,-0.31036209978198676
2025-06-17,-1.4526913691700196,-1.4839127687576597,-1.4566401360484285,-1.5042636201198687,-0.6098466149371392,-1.1891526463910989,-1.4174088241908902,-1.2404019562261104,-0.0384798752591315,0.0047932421314531,-0.35407100257895147,-1.115309659304005,0.8776506228484863,-0.41939340837198225,0.6056884368407398,-0.7947511284400437,-0.10576393709564665,-0.7418061239987657
2025-06-18,-1.4964952316804312,-1.5122632280088024,-1.4615296971448075,-1.4717196877964558,-0.29123544609905894,0.2321376594180169,-1.4327757764545972,-1.2589401404084177,-0.02885164967019389,0.0222354125239775,0.9923296050723537,-0.2452935800682951,0.7095694045956792,2.6804270330304845,2.5031642758032198,-0.11528024614041771,-1.5915345201987128,-0.6831488831036528
2025-06-20,-1.4165355328207359,-1.369473056545389,-1.3990138951890145,-1.3186942678690998,2.2143245398688967,1.5435864637392784,-1.4202029321368235,-1.2609057757620898,0.0107367681921003,0.0024845808381479,-0.6115695113724832,-0.24167824149469283,0.14163973151957698,0.630536198073022,0.6117394135602331,-0.5239296222380969,-0.18384781141364545,-0.588619129809356
2025-06-23,-1.298681182352238,-1.3487276936230852,-1.3256699943548271,-1.3013829327500637,0.21649582786672225,0.05855312122398971,-1.384928816010243,-1.260653260978598,0.007988717095860237,-0.0059731684073722,-0.3879340654395272,-1.1199601686678242,-0.9302111848151768,-0.026481919585029483,-0.1546848155193667,0.9301624165318437,-0.684614958910486,0.4553915088473391
2025-06-24,-1.2653073163474993,-1.3093136666225604,-1.2823633847374525,-1.3429285473814707,0.13120636869148453,-0.5773714733459788,-1.3717970645780933,-1.2515825733601882,-0.49817535982932376,0.0062708733249147,-0.7753588668263912,-0.49641880523511817,1.4163277410247745,-0.6206990915336689,0.24040297115908382,0.4263185487225429,0.8222417038579869,0.5748029281316389
2025-06-25,-1.3049392108923943,-1.3013615154878517,-1.26769458265381,-1.2993057844896814,-0.577222897335687,0.34323837786550776,-1.3304459561007858,-1.2491480923810716,-0.8395727588300388,-0.0027822857556903,-0.7866796365990381,0.72956342430044,-0.48069968973500954,0.008520817826822681,-0.8423769914304771,-0.17009090666734406,-1.596356087183529,0.570156535921655
2025-06-26,-1.3056353761606325,-1.336973412235629,-1.3082081365086264,-1.3186942678690998,-0.027887246837986757,-0.33745412681717696,-1.2995724317012665,-1.2481021805086876,-0.834039936323615,0.000398008894982,-0.17360585884737909,-1.354636629540494,-0.3084751007878604,0.10606394733524313,-0.8581834362031885,0.6841812968905375,1.0451209317876122,-0.6084713353210768
2025-06-27,-1.2896427219194864,-1.316919944021522,-1.2893482755601793,-1.3159240303422466,1.0631190641966843,-0.0983328750949104,-1.2990135245868906,-1.2460644256742777,-0.8382942812313721,0.0201360617669745,-1.1131469015895066,0.19220182294503071,1.5454844983074854,-0.04278929699290381,0.6854547824625047,-0.1810780681851983,0.5270549536453378,-0.4647583475684408
2025-06-30,-1.2854709776464055,-1.1727463113827648,-1.3151930211539269,-1.1743234557317417,1.9755208761654817,1.385739648912695,-1.2733787387730204,-1.2382740865411037,-0.6099046664170924,0.0128334526422644,0.34712047272175667,-2.490928771721157,0.02200932253347819,2.730689020887766,0.1592538042059865,2.4955881862895506,0.2822042309071752,2.0666816839295055
2025-07-01,-1.1234656269578893,-1.075939057433695,-1.074907445787636,-1.082577088794167,1.336013172760407,0.8366681865027625,-1.2208517330444186,-1.2272377359687605,-0.5354922876939503,0.0219872207372053,-1.4475569339728436,-0.6361184156321935,1.2960446103206391,0.13242998420129815,0.5752934099563869,-1.1504934825719182,1.6640929670758826,-0.36831334646659636
2025-07-02,-1.0455918755022695,-0.9670313865590644,-1.005057243618393,-0.9226276647039565,0.8074504734404497,1.5249253215373733,-1.1448553323974486,-1.2107012606806253,-0.32437711892625565,0.0052114546359404,0.5628647289116371,-1.3230981554408314,-0.9362181914493184,-1.3014863099454408,0.8315998129841198,-0.8632524207273222,-0.7987760660789449,0.16129291529979234
2025-07-03,-0.9329529841791753,-0.9217391572268646,-0.8768814111329346,-0.8841977724631188,-0.7999071797358006,0.26358238657176253,-1.057193830414375,-1.1913516012387857,-0.33171136868872775,-0.0170016751069727,1.033144496153992,-1.193101484362986,-0.34550922720367994,-2.03920214119665,1.3925521109547627,-1.6211211662653087,0.1072830131710334,0.08440277530119102
2025-07-07,-0.9145279479202854,-0.8671125884642737,-0.9820065200975095,-1.0088346163573432,-0.05566735349159072,-1.4065871958823775,-0.9952372449006868,-1.17454467099782,-0.22243368587171175,0.0002857975997366,1.0219817008096386,-0.7912603202009691,-0.6591820464527278,-1.9839927253261254,1.1326339561350243,-1.811133892679728,-0.13456708155673572,0.10102487958536563
2025-07-08,-1.0042208939913366,-1.0330674049168365,-0.9942300641659487,-1.0067569382122026,-0.4152884114011901,-0.10676986233154417,-0.9614299926831267,-1.1635624169360952,-0.33375665095716955,0.0053662714159131,-0.5128972724636987,-0.15454151238469044,0.9092821847320697,0.4501481728261993,-0.5046036731913544,-0.06311480618029545,-1.2616677503800424,-0.5452993044754102
2025-07-09,-1.024037419031096,-1.0365246624917526,-1.0371880997076783,-0.9676350164744117,-0.1277660130332017,0.2752228118408038,-0.9382399444154602,-1.146088222796812,-0.4387117663130539,0.0059969334396774,-1.1765002722544682,-0.7013978619751438,-0.5973697290287163,-0.9170629026760205,-0.9048156774639856,0.6211016298804466,0.20947391063760507,-0.20124165916970702
2025-07-10,-0.9899680460855096,-0.9621910286283588,-0.9390485967008907,-0.9236662388341467,-0.33758110377006884,0.3226412774550946,-0.9384494811301077,-1.1285238310061514,-0.4388827557566549,-0.0059022679350206,0.0513512047755091,1.6734822768702384,-1.917417458573884,-0.028834695865214983,0.952183726044657,-0.3003674485071935,1.143252740864495,0.5549785957352772
2025-07-11,-0.9878819793400323,-1.008865898399852,-0.9449861027433465,-0.9669429869774585,-0.565523189201096,-0.5720405805958902,-0.9551436774307275,-1.106198697878753,-0.684243627551259,-0.0121016943349271,0.7663438009132553,0.8381620789169032,1.9946678002151337,1.7009604491408676,-0.4850658537529274,-0.7966399190446158,0.9954213784813826,1.1405863891203056
2025-07-14,-1.0101316203447128,-1.051045702235879,-1.0260123305163455,-1.0548805422579877,-0.6106311434709455,-1.0381655040813074,-0.9644336373437064,-1.089211399935294,-0.5524745941690378,0.0023460715289745,-1.091964980932066,0.305220380397118,0.4944931156250978,0.1780781977950485,0.9933454478548014,-0.31823500624212636,0.5101155392416088,0.653690204905898
2025-07-15,-1.0348143047987224,-1.0171630991153737,-0.9778151392692754,-1.0379157517721895,-0.4422157696484828,0.04813882851758015,-0.9707200595025942,-1.0663813200416925,-0.720498949371297,0.0050087134979031,0.6775659857169498,-1.8468237135643881,-0.2535359057652567,2.159505245190362,1.1832592470977776,2.119556017950717,0.029067726103625565,-1.3763968021337474
2025-07-16,-0.9972680764920276,-0.9995306726107366,-0.9875942809813063,-1.0015635376764915,-0.18911029695921824,0.24833860571868105,-0.9775652818693704,-1.0452102918079156,-0.7486119674012831,-0.0006664390568958,-0.9403050489024554,-0.9564456786006994,-0.6059140726954061,-0.5518715501654508,-0.7783303958125779,1.4348000789412865,0.1586465586726684,-0.2840732623691014
2025-07-17,-0.9878818013620615,-1.0202752037391718,-0.9544158807273124,-1.0064109234637268,-0.16096472670290946,-0.17836700859647622,-0.9942593712635024,-1.0192784946371403,-0.9347968616645188,0.0055080773836711,0.06912814250808547,-2.0621232189521583,-0.5372290717927872,2.456154738117606,1.2294148262028934,0.8487570262704378,0.5860760513096495,2.2230206785030893
2025-07-18,-0.9774523621869247,-1.0206209422948247,-0.9505737470479998,-0.966250427595745,-0.11679235925598436,0.2858849750164116,-0.9941196444849092,-0.9929499713216599,-0.9332643676852682,0.0061369925927967,-1.1227412978271278,-0.6701144678413045,1.4608910583463914,-0.1936265919108582,0.8268283397017107,1.269116871483593,2.0950803979656967,1.0740888056570799
2025-07-21,-0.9346912089833689,-0.8826707645190476,-0.8831680897011699,-0.9212430758252906,0.0002924333545744983,0.33317210044093576,-0.9671577215406119,-0.9722478163135851,-1.1842733676867607,0.008995608062564,-1.0378917737252114,-0.7624996925149876,0.9100371924897684,-1.0839902902200194,0.958053916333337,-0.5817859086655887,2.0914908742658334,-0.6641567222084632
2025-07-22,-0.8985353621157226,-0.9113668512302349,-0.8622128860344994,-0.8547700924150367,-0.24204891802302345,0.548106810713423,-0.9302073116968522,-0.9489849643350412,-1.1572744234323626,-0.0011667041677289,0.44291542240549836,-2.1410355937258085,-0.5734259756698196,1.9665059682060508,-0.06720247639735885,1.7174124942870483,1.4806870295622518,0.9202383752017588
2025-07-23,-0.8338721306932758,-0.9044519998890397,-0.8559259147602971,-0.8634252300897949,-0.21353301131597374,-0.21598113956075696,-0.9023373250514248,-0.924008936585794,-1.2058353592869353,-0.0018229212418735,1.3136617954359417,-0.47837832193050644,0.4223158632995704,-0.819552695104241,0.616528464405867,-2.286924422979016,0.44010949540599725,0.7810177760200508
2025-07-24,-0.8721147547645717,-0.8857825651222713,-0.8168106685721808,-0.8769282834365479,-0.2606388332806097,-0.2653210484078221,-0.8762136558722053,-0.9020084377226251,-1.1947151782506873,0.0005613299242606,-0.09124745896036512,-0.6443393214386981,0.32591473405690136,-1.0345907227274775,-0.26514126838550084,1.3070959047825343,-0.2070315927889332,-0.010067537171593468
2025-07-25,-0.8443021249797954,-0.9013403007635336,-0.8213506568191903,-0.8727729271462668,-0.5410127635796914,-0.08605302896637258,-0.8573541755825704,-0.8787816040840579,-1.2154646830952787,0.0007945711497307,-0.9979340631413318,0.11440799551388026,1.951457818104454,-0.666534758603395,1.1814562345152415,-0.4853325223522414,-0.0687042766576068,-0.4935256474336201
2025-07-28,-0.8675942401759293,-0.9148237155472985,-0.8332246753340871,-0.8668869672288431,-0.6584873840331354,-0.06851599547928496,-0.8463876012329483,-0.8553924809136365,-1.2169717793553942,-0.0130727429705193,-0.3193158656534743,1.2452253740757013,-1.9380343587292639,-0.27006111627189733,0.6333345237243155,0.12809024377791378,1.258945552448208,0.4833824769760085
2025-07-29,-0.862380081938587,-0.9162073622245883,-0.9114572017113571,-0.9631341753204141,0.001963820230944637,-1.111177092858756,-0.8682505123701897,-0.8443922038817913,-1.2797536214227976,-0.0105635130005587,-0.8266383958966842,-0.8532819070240341,0.8418734502507519,-0.630929348188137,0.04765775258019913,-0.6977745556137765,1.812215134856484,-1.0204296200193452
2025-07-30,-0.9416446381543815,-0.9998765966558484,-1.019725782508188,-1.039993429917329,-0.2854952311125749,-0.9225121176970476,-0.9038738919900109,-0.8421741365454077,-1.289014400152491,-0.0071047507139677,-0.8191113958434585,1.125485298221971,-0.038476242887647484,0.4855848079254533,-1.0074944165173774,0.3161145269563044,-1.514622733746021,-0.023108694403685914
2025-07-31,-1.0601927667470503,-1.0880400123145098,-1.0392834232748074,-1.0912322264689263,1.4290602060090594,-0.6624533312558065,-0.9471106170861707,-0.8509562910403488,-1.677322577827288,-0.0253215174404655,-0.07313355042706265,0.42095738055518916,-1.571989694728544,0.380225741907981,0.6868218555697716,0.5801271437209283,0.346789469837681,0.9076576855767553
2025-08-01,-0.9774521755294924,-0.9587329941164843,-1.2369602045063783,-1.270916148687031,2.5856842886973754,-2.032142791020753,-1.027437692617659,-0.8710994027715993,-1.2592720517036502,0.0047815093656615,1.3974701374428717,1.2439687742963998,1.162110798902015,-0.8366366270910857,-0.2957044353995234,0.8291333305537314,0.04742802175198789,-0.4682850449329114
2025-08-04,-1.1985581980612234,-1.1558047846784427,-1.2306739963593736,-1.237333642233427,1.156711856425376,0.23125549158439856,-1.1021768729767438,-0.8830012975138327,-1.395965910007444,-0.0021168961182062,1.5379630792730625,0.9895175533344769,0.5616552663042259,-1.4031815003529104,0.062405566735170157,1.561773113613248,0.17468538721955673,-0.5016490704837268
2025-08-05,-1.237147725338573,-1.2436233138252166,-1.213909774606641,-1.2522212844588467,-0.351639270354115,-0.28742454765079745,-1.160501417498884,-0.8957868697971157,-1.3988709415956184,0.0496534461837829,1.5383904778017528,0.9683478073004254,0.5009187637991709,-1.4240370769015374,0.14880541429388372,1.5151666833194848,0.1085031855570025,-0.46682741194715593
2025-08-06,-1.1596207587890692,-0.8964995669327241,-1.0941160980736913,-0.8945840436497817,2.7829664142854846,3.605104419979575,-1.1311644600379487,-0.8919818426813846,0.1190691626842101,0.031298640572292,1.5334800185961512,1.7619479692648927,-0.6580421185343805,-0.09846606998847746,1.0109626997855967,0.6099418404721606,0.9112861816245912,-0.316645616616565
2025-08-07,-0.6989839245007629,-0.7073802432856277,-0.7102883200297379,-0.6598530431077948,1.893267201316712,2.2250360379474987,-1.0441318889182787,-0.8782405285768364,0.5280280563200783,0.0414853573920177,1.0342030296949347,0.46473769064219406,0.18767268345895785,1.192903882263749,-1.9451675383263725,-1.8433020721262219,0.2626445316747961,-1.4573146073017287
2025-08-08,-0.6311920853834445,-0.3564542980753538,-0.6170380315355461,-0.33718342751576014,3.0446822094544754,2.990958930141826,-0.8557473710819825,-0.8454380605536554,1.1052757505347073,-0.0083723764726163,0.30600557799966427,-1.621429582612441,0.10892747359279166,1.1160389539718496,-1.6518522519891774,-1.0670468246136826,0.8075663208029216,-2.131809952634594
2025-08-11,-0.37571529181076885,-0.3972335245429097,-0.4156916410231075,-0.40338563981349923,0.5084671364916376,-0.7577640780318524,-0.6874948414508567,-0.811503457444227,1.0635262389467672,0.0108137583713643,0.8495918437559845,-0.3901913764282908,-0.9059184121536474,-1.7647337022997711,0.8355390164856096,-1.7349332006819664,-0.3649849101808002,0.06831035374278215
2025-08-12,-0.3725830369236117,-0.3543129433029939,-0.3349224195049805,-0.31777427863069097,0.20733000071088484,0.6848106150504355,-0.4989662136699971,-0.773993240584508,1.0770045928448388,0.0158974373616645,-1.1832459805515896,0.7221003607386673,1.0057205467364245,0.28366691111749753,0.4247082551496209,-0.34325626049326174,-0.4524593930302768,0.4167154100059686
2025-08-13,-0.2660802845450361,-0.20893701063409606,-0.21744061404397938,-0.19022306855481047,0.9018229213549118,1.0670442811221614,-0.3568584137960428,-0.731732715286527,1.1227030917951661,-0.0023600096138849,-1.0817093229958068,-0.0083976008885588,1.126021173811499,-0.43146353097129586,0.706505544922018,0.16008644799140676,0.9884464346378986,0.36472868263938707
2025-08-14,-0.16201536286257695,-0.20478389568082916,-0.2027552100900836,-0.20928673257616331,0.026552211420926324,-0.305703861293946,-0.26595475877974667,-0.6902126773780225,1.1314819072480495,-0.0051252692600259,0.1497403863049314,-0.49804873618114565,1.3472504944913217,-0.5187700881884232,-0.533873258810416,-0.515145995370791,2.2377639650352554,0.4734312135891696
2025-08-15,-0.16410374593525456,-0.23385908560869226,-0.2555526657746853,-0.2505329623180013,0.22743049885965108,-0.5136192969855812,-0.24847266166945747,-0.6529328950933797,1.1699905802565909,-0.0030270989818985,-0.993931790057591,0.2455018552977501,2.1520375464479042,-0.1535177293136289,1.0686791456210223,-0.14239628599770374,0.053771847037058465,0.021398029914650625
2025-08-18,-0.2441538954612763,-0.2740101818185884,-0.22862919668997866,-0.274794795837908,-0.6770919178348298,-0.35586124047147194,-0.2225289161079683,-0.619261156865139,1.1900543647323087,-0.0014302917858312,-0.33528215139923784,0.32260775664575597,0.7887046427757741,-1.2653270047431062,0.783980126259818,-0.41709310885904866,1.2214137760258894,0.15971406232240834
2025-08-19,-0.25877181340427424,-0.2826635682976398,-0.25520236605502766,-0.2862328882737677,-0.5832213732680824,-0.23579986961641033,-0.21616530746541926,-0.5896475953421138,1.1913810901448,-0.0199319181695404,0.11495869785363665,1.619911701788831,-1.8451190635554566,-0.05544932694672165,0.9237353546350746,-0.2031640772237429,1.2236963622433024,0.4939639720785827
2025-08-20,-0.304017963570387,-0.36573528024393315,-0.38037673418093776,-0.4439382504041031,-0.4437945724121677,-1.62690746992477,-0.26735341635001975,-0.5677976559000795,1.3831750486592362,-0.0049233485062828,1.1971502679942767,1.1290352815928166,-0.296389043639242,-0.8916982301848552,-0.5591214797387973,0.8279909353033935,-0.4069244800148258,0.2007079323000096
2025-08-21,-0.4331421682884314,-0.5024571474056216,-0.44995665041304533,-0.48241106331052414,-1.0111256507070543,-0.49843719951120197,-0.3224574029493239,-0.5472483235345027,1.3968075214536952,0.0126365578538073,1.802524103258839,0.7596633052391669,1.383726734892612,0.9969801966789651,-1.5258053754440795,0.4809892142305747,-0.16320862997908098,0.3885670242492817
2025-08-22,-0.4366230640898342,-0.41350162304921795,-0.3929640042464883,-0.38328234189243565,-0.4333715504630256,0.8218639832936355,-0.34924015062129854,-0.5217520860749849,1.4291465008009079,-0.0026378418247804,2.5181818222686365,0.5863530992756222,1.3147045807382391,2.6511015156232904,-0.6115089810671899,0.6794779211158833,0.3676720047014159,1.0420296721612101
2025-08-25,-0.4258341692491147,-0.40623303959679374,-0.3642935335544966,-0.4040787290799731,-0.9934908136645367,-0.32659361942502124,-0.3753237298678686,-0.4976456597339223,1.4391322216446758,0.0094202286822618,0.4893099950822409,-2.3898370103684,-0.8720496153508115,1.5466530477257112,0.1311635855891679,1.6484576050854027,0.6180282943587435,2.545648808629766
2025-08-26,-0.4122598649042481,-0.399655879320815,-0.41813860886989307,-0.3295583858150282,0.1561114950038104,0.5800333537674631,-0.38406483187625806,-0.4646444146344816,1.3506191646047356,0.0051327198404097,0.37310435837876504,-0.463215803648054,0.1347582847202313,0.671736725214213,-1.366217008660924,0.7001863334824857,0.05897330387443823,-1.453300130418475
2025-08-27,-0.351699717971614,-0.3508515493423546,-0.29331431212972586,-0.28865870070642513,-0.9800222616928543,0.2576624436326963,-0.3527365272807615,-0.42550942563850414,1.2663849473228341,0.0089407491840595,-0.9495676702393757,0.4936029978954847,0.8946691430748839,-0.9297796389860117,0.5041547050279934,-0.2562077493391096,0.18359864012484184,0.41340253123784276
2025-08-28,-0.2747814183198162,-0.26397193705296745,-0.25555217181122136,-0.2169117742768972,-0.6479279223389836,0.5439820596645532,-0.2991709250303236,-0.37996844377622574,1.213214374475927,-0.001807634315458,0.10142514203349996,0.17842138643117267,1.7950639940153847,1.056608677073459,-0.2817648710069474,-0.8669286768703437,1.7200190282924999,1.2938859046445372
2025-08-29,-0.2159623893843027,-0.2650104848966765,-0.1845737623284286,-0.23146929829664847,-0.5824514632783843,-0.26417164893985523,-0.26854200267320794,-0.3258264755290575,0.8469063706180486,-0.0104794348817349,1.0582765402196896,-1.9056914529774867,-0.6049158714357689,-0.6389878320263187,1.4021941599801147,-0.8065213157104327,0.14743142670348672,0.6922811878580849
2025-09-02,-0.3294248349185032,-0.35258178842088145,-0.33841873308381804,-0.3153474064285119,-0.35551318454278635,-0.916190418853404,-0.250640083788215,-0.27780271223175435,0.9621487515891586,0.0373823332188683,-1.0221114916665937,0.07792744441392993,-0.5095489048518289,0.7087990321072694,1.3942786889750414,-2.0430266674388227,-1.4133143311392593,0.13568874635814224
2025-09-03,-0.052380541210280296,-0.07567591543081198,-0.08002857095284768,-0.01206839375493578,0.7336755541744326,2.682459126224979,-0.18658513774641286,-0.21320651050685688,1.2804656846414924,0.0054782666260822,0.7774466288976832,0.42493687275640685,0.2736599152049672,1.4399025259779674,-2.1000737512999756,-1.2458635391324098,-0.9036996318405687,0.9400913289850329
2025-09-04,-0.009223613643987966,-0.0393327935903809,0.0031875840631476688,0.03333637158574628,-0.18624018946597623,0.2836435519872781,-0.12162127275158433,-0.1648736518919949,0.5521011134546352,-0.0003754133089812,1.1886390977399206,-0.6555379215256961,-0.025691598480263114,-0.7884714306597002,-0.7092850911741114,-0.9916511855567434,-0.8136872646477513,-0.037899497595194544
2025-09-05,0.04472340516107544,0.009818353776103551,0.06437595078799904,0.030216940001853678,0.17050101525430902,-0.15648524958712254,-0.0717620115012056,-0.12892977741701367,0.25611162842651053,-0.0075800451328291,-0.632499168700253,-0.012935866167983971,0.0769447204954771,0.12068625908810997,-1.382426226194585,-0.310849534755831,-1.4037778033246229,-1.1008062377864294
2025-09-08,0.020360515453448268,-0.030679422362462357,-0.010798614242252489,-0.03251823630923534,-0.11557902009500429,-0.6981899559584012,-0.03162279496126734,-0.1130605936274556,-0.4444016751059952,-0.0149506219450665,-1.012951262928338,-0.5350064080719444,-0.04353686763931525,-0.5686614691018044,-1.104786944794407,-0.2748598828879752,-1.4160110282910314,-0.370280739448012
2025-09-09,-0.05969008071558618,-0.07809944956864061,-0.11499376968727484,-0.15486968723228106,0.7281253802613551,-1.2523717997333934,0.0007542622723345055,-0.10011607144384153,-0.3452221624461733,-0.0327912710458059,-1.1991940568128607,0.9616692286575297,1.1645550843008865,0.2575029746298421,0.7003573746176353,0.0669594934382023,-0.36831002700098586,0.4373761229309896
